0,1,2,3
xamoterol,C01CX07,9606.ENSP00000294016,ADCY9
xamoterol,C01CX07,9606.ENSP00000297323,ADCY1
xamoterol,C01CX07,9606.ENSP00000308685,ADCY5
xamoterol,C01CX07,9606.ENSP00000311405,ADCY6
xamoterol,C01CX07,9606.ENSP00000312126,ADCY4
xamoterol,C01CX07,D000262,D000262
lumiracoxib,M01AH06,9606.ENSP00000186982,PTGS2
aprepitant,A04AD12,9606.ENSP00000260682,CYP2C9
aprepitant,A04AD12,9606.ENSP00000303522,TACR1
aprepitant,A04AD12,9606.ENSP00000307875,B3GAT1
aprepitant,A04AD12,9606.ENSP00000337915,CYP3A4
aprepitant,A04AD12,D018040,D018040
ezetimibe,C10AX09,9606.ENSP00000265634,NPTX2
ezetimibe,C10AX09,9606.ENSP00000307549,NPTX1
ezetimibe,C10AX09,9606.ENSP00000319435,ENSP00000319435
ezetimibe,C10AX09,9606.ENSP00000327545,NPTXR
ezetimibe,C10AX09,D002097,D002097
ezetimibe,C10AX09,D008076,D008076
ezetimibe,C10AX09,D008078,D008078
eplerenone,C03DA04,9606.ENSP00000347441,NR3C2
eplerenone,C03DA04,9606.ENSP00000272190,ENSP00000272190
eplerenone,C03DA04,D012083,D012083
SR 57746A,N07XX03,9606.ENSP00000263025,MAPK3
desloratadine,R06AX27,9606.ENSP00000347299,ENSP00000347299
desloratadine,R06AX27,D011969,D011969
desloratadine,R06AX27,9606.ENSP00000231449,IL4
desloratadine,R06AX27,9606.ENSP00000252321,KCNA5
gefitinib,L01XE02,9606.ENSP00000237612,ABCG2
gefitinib,L01XE02,9606.ENSP00000262316,RHBDF1
gefitinib,L01XE02,9606.ENSP00000275493,EGFR
gefitinib,L01XE02,9606.ENSP00000342235,ERBB4
gefitinib,L01XE02,D011958,D011958
gefitinib,L01XE02,9606.ENSP00000215832,MAPK1
gefitinib,L01XE02,9606.ENSP00000238609,FAM14A
gefitinib,L01XE02,9606.ENSP00000261845,MAPK6
gefitinib,L01XE02,9606.ENSP00000263025,MAPK3
gefitinib,L01XE02,9606.ENSP00000267101,ERBB3
gefitinib,L01XE02,9606.ENSP00000269463,MAPK4
gefitinib,L01XE02,9606.ENSP00000313643,ENSP00000313643
gefitinib,L01XE02,9606.ENSP00000316736,MAPK7
gefitinib,L01XE02,9606.ENSP00000317598,VEGF
gefitinib,L01XE02,9606.ENSP00000353498,BCL2
gefitinib,L01XE02,D048049,D048049
mometasone,D07AC13 D07XC03 R01AD09 R03BA07,9606.ENSP00000231509,NR3C1
etoricoxib,M01AH05,9606.ENSP00000186982,PTGS2
Ras,N04BD02,9606.ENSP00000265833,MAOB
Ras,N04BD02,9606.ENSP00000215832,MAPK1
Ras,N04BD02,9606.ENSP00000250405,BCL2L2
Ras,N04BD02,9606.ENSP00000284981,APP
Ras,N04BD02,9606.ENSP00000293288,BAX
Ras,N04BD02,9606.ENSP00000311032,CASP3
Ras,N04BD02,9606.ENSP00000317145,GDNF
Ras,N04BD02,9606.ENSP00000320002,BDNF
Ras,N04BD02,9606.ENSP00000353498,BCL2
Ras,N04BD02,D019950,D019950
FP-CIT,V09AB03,9606.ENSP00000270349,SLC6A3
FP-CIT,V09AB03,D050483,D050483
valdecoxib,M01AH03,9606.ENSP00000186982,PTGS2
valdecoxib,M01AH03,9606.ENSP00000337915,CYP3A4
valdecoxib,M01AH03,9606.ENSP00000354612,PTGS1
nitisinone,A16AX04,9606.ENSP00000289004,HPD
epomediol,A05BA05,9606.ENSP00000301645,CYP7A1
epomediol,A05BA05,D002790,D002790
tadalafil,G04BE08,9606.ENSP00000347046,PDE5A
beta-acetyldigoxin,C01AA02,9606.ENSP00000329537,ID2B
bosentan,C02KX01,9606.ENSP00000343922,EDNRB
fotemustine,L01AD05,9606.ENSP00000221130,GSR
fotemustine,L01AD05,9606.ENSP00000251810,RRM2B
fotemustine,L01AD05,9606.ENSP00000300738,RRM1
fotemustine,L01AD05,9606.ENSP00000302955,RRM2
fotemustine,L01AD05,D005980,D005980
fotemustine,L01AD05,D012264,D012264
fulvestrant,L02BA03,9606.ENSP00000206249,ESR1
fulvestrant,L02BA03,9606.ENSP00000343925,ESR2
fulvestrant,L02BA03,9606.ENSP00000267163,RB1
fulvestrant,L02BA03,9606.ENSP00000325120,PGR
fulvestrant,L02BA03,9606.ENSP00000353498,BCL2
fulvestrant,L02BA03,D016160,D016160
fulvestrant,L02BA03,D019938,D019938
tiazofurin,L01XX18,9606.ENSP00000321584,IMPDH2
tiazofurin,L01XX18,9606.ENSP00000339520,NMNAT1
tiazofurin,L01XX18,D007168,D007168
tiazofurin,L01XX18,9606.ENSP00000225688,RASD1
tiazofurin,L01XX18,9606.ENSP00000256078,KRAS
tiazofurin,L01XX18,9606.ENSP00000259523,MYC
tiazofurin,L01XX18,9606.ENSP00000338185,PLCB1
bortezomib,L01XX32,9606.ENSP00000044462,PSMA4
bortezomib,L01XX32,9606.ENSP00000157812,PSMC4
bortezomib,L01XX32,9606.ENSP00000185162,PSME4
bortezomib,L01XX32,9606.ENSP00000215071,PSMD8
bortezomib,L01XX32,9606.ENSP00000216455,PSMA3
bortezomib,L01XX32,9606.ENSP00000217153,PSMA7
bortezomib,L01XX32,9606.ENSP00000223321,PSMA2
bortezomib,L01XX32,9606.ENSP00000225426,PSMB3
bortezomib,L01XX32,9606.ENSP00000229815,PSMB9
bortezomib,L01XX32,9606.ENSP00000246311,PSMB2
bortezomib,L01XX32,9606.ENSP00000248566,SHFM1
bortezomib,L01XX32,9606.ENSP00000261479,PSMA6
bortezomib,L01XX32,9606.ENSP00000261817,PSMD9
bortezomib,L01XX32,9606.ENSP00000262193,PSMB1
bortezomib,L01XX32,9606.ENSP00000263639,PSMD14
bortezomib,L01XX32,9606.ENSP00000268782,CTRL
bortezomib,L01XX32,9606.ENSP00000271308,PSMA5
bortezomib,L01XX32,9606.ENSP00000290517,PSMD4
bortezomib,L01XX32,9606.ENSP00000290541,PSMB4
bortezomib,L01XX32,9606.ENSP00000292644,PSMC2
bortezomib,L01XX32,9606.ENSP00000293362,PSME3
bortezomib,L01XX32,9606.ENSP00000298852,PSMC3
bortezomib,L01XX32,9606.ENSP00000309474,PSMD1
bortezomib,L01XX32,9606.ENSP00000311121,PSMA8
bortezomib,L01XX32,9606.ENSP00000315309,PSMA1
bortezomib,L01XX32,9606.ENSP00000333811,PSMD13
bortezomib,L01XX32,9606.ENSP00000355325,PSMB5
bortezomib,L01XX32,D046988,D046988
bortezomib,L01XX32,9606.ENSP00000216797,NFKBIA
bortezomib,L01XX32,9606.ENSP00000216279,ENSP00000216279
bortezomib,L01XX32,9606.ENSP00000227507,CCND1
bortezomib,L01XX32,9606.ENSP00000230338,CCND3
bortezomib,L01XX32,9606.ENSP00000237654,CCNI
bortezomib,L01XX32,9606.ENSP00000255465,CCNA1
bortezomib,L01XX32,9606.ENSP00000256442,CCNB1
bortezomib,L01XX32,9606.ENSP00000256897,CCNH
bortezomib,L01XX32,9606.ENSP00000258743,IL6
bortezomib,L01XX32,9606.ENSP00000261254,CCND2
bortezomib,L01XX32,9606.ENSP00000261900,CCNT1
bortezomib,L01XX32,9606.ENSP00000264157,CCNT2
bortezomib,L01XX32,9606.ENSP00000267169,DIABLO
bortezomib,L01XX32,9606.ENSP00000269305,TP53
bortezomib,L01XX32,9606.ENSP00000274026,CCNA2
bortezomib,L01XX32,9606.ENSP00000276014,CCNB3
bortezomib,L01XX32,9606.ENSP00000287295,PDCD8
bortezomib,L01XX32,9606.ENSP00000288207,CCNB2
bortezomib,L01XX32,9606.ENSP00000293288,BAX
bortezomib,L01XX32,9606.ENSP00000293968,CCNF
bortezomib,L01XX32,9606.ENSP00000295926,ENSP00000295926
bortezomib,L01XX32,9606.ENSP00000302564,BCL2L1
bortezomib,L01XX32,9606.ENSP00000304697,ENSP00000304697
bortezomib,L01XX32,9606.ENSP00000307786,CYCS
bortezomib,L01XX32,9606.ENSP00000309181,CCNE2
bortezomib,L01XX32,9606.ENSP00000311032,CASP3
bortezomib,L01XX32,9606.ENSP00000314522,JUN
bortezomib,L01XX32,9606.ENSP00000319027,CCNC
bortezomib,L01XX32,9606.ENSP00000330237,CASP9
bortezomib,L01XX32,9606.ENSP00000341176,UBA52
bortezomib,L01XX32,9606.ENSP00000342791,CCNG1
bortezomib,L01XX32,9606.ENSP00000344818,ENSP00000344818
bortezomib,L01XX32,9606.ENSP00000353483,MAPK8
bortezomib,L01XX32,9606.ENSP00000353498,BCL2
bortezomib,L01XX32,D016213,D016213
bortezomib,L01XX32,D018797,D018797
bortezomib,L01XX32,D025801,D025801
zofenopril,C09AA15,9606.ENSP00000290866,ACE
spirapril,C09AA11,9606.ENSP00000290866,ACE
spirapril,C09AA11,9606.ENSP00000272190,ENSP00000272190
roxatidine,A02BA06,9606.ENSP00000231683,ENSP00000231683
moexipril,C09AA13,9606.ENSP00000290866,ACE
allopurinol,M04AA01,9606.ENSP00000289041,XDH
allopurinol,M04AA01,9606.ENSP00000354532,ENSP00000354532
allopurinol,M04AA01,9606.ENSP00000355367,HPRT1
allopurinol,M04AA01,D011683,D011683
allopurinol,M04AA01,9606.ENSP00000344419,MPO
rosiglitazone,A10BG02,9606.ENSP00000285985,CYP2C8
rosiglitazone,A10BG02,9606.ENSP00000287820,PPARG
rosiglitazone,A10BG02,9606.ENSP00000260682,CYP2C9
rosiglitazone,A10BG02,9606.ENSP00000036971,PEX3
rosiglitazone,A10BG02,9606.ENSP00000196805,ZMPSTE24
rosiglitazone,A10BG02,9606.ENSP00000216780,PCK2
rosiglitazone,A10BG02,9606.ENSP00000216953,MMP9
rosiglitazone,A10BG02,9606.ENSP00000217407,LBP
rosiglitazone,A10BG02,9606.ENSP00000221515,RETN
rosiglitazone,A10BG02,9606.ENSP00000223095,SERPINE1
rosiglitazone,A10BG02,9606.ENSP00000223298,ENSP00000223298
rosiglitazone,A10BG02,9606.ENSP00000227665,APOA5
rosiglitazone,A10BG02,9606.ENSP00000227666,ENSP00000227666
rosiglitazone,A10BG02,9606.ENSP00000227667,ENSP00000227667
rosiglitazone,A10BG02,9606.ENSP00000229681,TNF
rosiglitazone,A10BG02,9606.ENSP00000229690,APOM
rosiglitazone,A10BG02,9606.ENSP00000233156,TFPI
rosiglitazone,A10BG02,9606.ENSP00000233242,APOB
rosiglitazone,A10BG02,9606.ENSP00000245907,C3
rosiglitazone,A10BG02,9606.ENSP00000248598,FGL2
rosiglitazone,A10BG02,9606.ENSP00000250080,SHBG
rosiglitazone,A10BG02,9606.ENSP00000252486,APOE
rosiglitazone,A10BG02,9606.ENSP00000252489,APOC4
rosiglitazone,A10BG02,9606.ENSP00000252491,APOC1
rosiglitazone,A10BG02,9606.ENSP00000255040,APCS
rosiglitazone,A10BG02,9606.ENSP00000256733,ENSP00000256733
rosiglitazone,A10BG02,9606.ENSP00000262999,UCP1
rosiglitazone,A10BG02,9606.ENSP00000263071,SCARF1
rosiglitazone,A10BG02,9606.ENSP00000264613,CP
rosiglitazone,A10BG02,9606.ENSP00000264832,ICAM1
rosiglitazone,A10BG02,9606.ENSP00000264867,PPARGC1A
rosiglitazone,A10BG02,9606.ENSP00000264998,PRO1400
rosiglitazone,A10BG02,9606.ENSP00000265213,INSRR
rosiglitazone,A10BG02,9606.ENSP00000265634,NPTX2
rosiglitazone,A10BG02,9606.ENSP00000265983,HPX
rosiglitazone,A10BG02,9606.ENSP00000266041,ITIH4
rosiglitazone,A10BG02,9606.ENSP00000266214,SCARF2
rosiglitazone,A10BG02,9606.ENSP00000268712,NCOR1
rosiglitazone,A10BG02,9606.ENSP00000273550,FTH1
rosiglitazone,A10BG02,9606.ENSP00000275560,SRCRB4D
rosiglitazone,A10BG02,9606.ENSP00000277480,LCN2
rosiglitazone,A10BG02,9606.ENSP00000278207,SAA3P
rosiglitazone,A10BG02,9606.ENSP00000278222,SAA4
rosiglitazone,A10BG02,9606.ENSP00000289906,APOA2
rosiglitazone,A10BG02,9606.ENSP00000295897,ALB
rosiglitazone,A10BG02,9606.ENSP00000295927,TSG14
rosiglitazone,A10BG02,9606.ENSP00000296695,SPINK1
rosiglitazone,A10BG02,9606.ENSP00000297289,ENSP00000297289
rosiglitazone,A10BG02,9606.ENSP00000303529,APOL6
rosiglitazone,A10BG02,9606.ENSP00000303830,INSR
rosiglitazone,A10BG02,9606.ENSP00000304895,IRS1
rosiglitazone,A10BG02,9606.ENSP00000306099,FGB
rosiglitazone,A10BG02,9606.ENSP00000306361,FGA
rosiglitazone,A10BG02,9606.ENSP00000307549,NPTX1
rosiglitazone,A10BG02,9606.ENSP00000308762,SAA1
rosiglitazone,A10BG02,9606.ENSP00000309757,LPL
rosiglitazone,A10BG02,9606.ENSP00000311037,APOF
rosiglitazone,A10BG02,9606.ENSP00000312029,UCP2
rosiglitazone,A10BG02,9606.ENSP00000312652,LEP
rosiglitazone,A10BG02,9606.ENSP00000313088,NETO1
rosiglitazone,A10BG02,9606.ENSP00000313691,FTMT
rosiglitazone,A10BG02,9606.ENSP00000317674,APOL1
rosiglitazone,A10BG02,9606.ENSP00000319435,ENSP00000319435
rosiglitazone,A10BG02,9606.ENSP00000319814,PCK1
rosiglitazone,A10BG02,9606.ENSP00000321334,LPA
rosiglitazone,A10BG02,9606.ENSP00000323929,A2M
rosiglitazone,A10BG02,9606.ENSP00000329289,IRS2
rosiglitazone,A10BG02,9606.ENSP00000344577,APOL3
rosiglitazone,A10BG02,9606.ENSP00000345179,APOD
rosiglitazone,A10BG02,9606.ENSP00000348068,SERPINA1
rosiglitazone,A10BG02,9606.ENSP00000349451,HPR
rosiglitazone,A10BG02,9606.ENSP00000349711,ORM1
rosiglitazone,A10BG02,9606.ENSP00000350425,APOA4
rosiglitazone,A10BG02,9606.ENSP00000351029,HLA-A
rosiglitazone,A10BG02,9606.ENSP00000352471,ENSP00000352471
rosiglitazone,A10BG02,9606.ENSP00000353540,ENSP00000353540
rosiglitazone,A10BG02,9606.ENSP00000354291,ENSP00000354291
rosiglitazone,A10BG02,D000209,D000209
rosiglitazone,A10BG02,D002097,D002097
rosiglitazone,A10BG02,D008074,D008074
rosiglitazone,A10BG02,D008076,D008076
rosiglitazone,A10BG02,D011972,D011972
rosiglitazone,A10BG02,D020780,D020780
rosiglitazone,A10BG02,D051116,D051116
eletriptan,N02CC06,9606.ENSP00000257763,HTR1B
eletriptan,N02CC06,9606.ENSP00000313661,HTR1D
eletriptan,N02CC06,9606.ENSP00000322924,HTR1F
eletriptan,N02CC06,9606.ENSP00000337915,CYP3A4
tritoqualine,R06AX21,9606.ENSP00000267845,ENSP00000267845
terlipressin,H01BA04,9606.ENSP00000272190,ENSP00000272190
niaprazine,N05CM16,9606.ENSP00000276373,SLC18A1
niaprazine,N05CM16,9606.ENSP00000298472,SLC18A2
niaprazine,N05CM16,D050493,D050493
LINK,A02AD03,9606.ENSP00000322192,PGA5
LINK,A02AD03,D010434,D010434
carbetocin,H01BB03,9606.ENSP00000324270,OXTR
carbetocin,H01BB03,D018045,D018045
carbetocin,H01BB03,9606.ENSP00000338072,AVPR2
UK-738,N04AC30,9606.ENSP00000306490,CHRM1
UK-738,N04AC30,D011976,D011976
phenamine,,9606.ENSP00000346625,CYP2D6
Triton WR-1339,R05CA01,9606.ENSP00000309757,LPL
Triton WR-1339,R05CA01,9606.ENSP00000036971,PEX3
Triton WR-1339,R05CA01,9606.ENSP00000196805,ZMPSTE24
Triton WR-1339,R05CA01,9606.ENSP00000223298,ENSP00000223298
Triton WR-1339,R05CA01,9606.ENSP00000227665,APOA5
Triton WR-1339,R05CA01,9606.ENSP00000227666,ENSP00000227666
Triton WR-1339,R05CA01,9606.ENSP00000227667,ENSP00000227667
Triton WR-1339,R05CA01,9606.ENSP00000229690,APOM
Triton WR-1339,R05CA01,9606.ENSP00000233242,APOB
Triton WR-1339,R05CA01,9606.ENSP00000236850,ENSP00000236850
Triton WR-1339,R05CA01,9606.ENSP00000251424,CFHL4
Triton WR-1339,R05CA01,9606.ENSP00000252486,APOE
Triton WR-1339,R05CA01,9606.ENSP00000252489,APOC4
Triton WR-1339,R05CA01,9606.ENSP00000252491,APOC1
Triton WR-1339,R05CA01,9606.ENSP00000260645,ABCG5
Triton WR-1339,R05CA01,9606.ENSP00000297289,ENSP00000297289
Triton WR-1339,R05CA01,9606.ENSP00000303529,APOL6
Triton WR-1339,R05CA01,9606.ENSP00000311037,APOF
Triton WR-1339,R05CA01,9606.ENSP00000313088,NETO1
Triton WR-1339,R05CA01,9606.ENSP00000317674,APOL1
Triton WR-1339,R05CA01,9606.ENSP00000321334,LPA
Triton WR-1339,R05CA01,9606.ENSP00000344577,APOL3
Triton WR-1339,R05CA01,9606.ENSP00000345179,APOD
Triton WR-1339,R05CA01,9606.ENSP00000350425,APOA4
Triton WR-1339,R05CA01,9606.ENSP00000352471,ENSP00000352471
Triton WR-1339,R05CA01,9606.ENSP00000353540,ENSP00000353540
Triton WR-1339,R05CA01,D008075,D008075
Triton WR-1339,R05CA01,D008077,D008077
Triton WR-1339,R05CA01,D008079,D008079
dofetilide,C01BD04,9606.ENSP00000262186,KCNH2
dofetilide,C01BD04,9606.ENSP00000321427,KCNH5
nebivolol,C07AB12,D018342,D018342
nebivolol,C07AB12,D022702,D022702
nebivolol,C07AB12,9606.ENSP00000046967,ADRB1
nebivolol,C07AB12,9606.ENSP00000305372,ADRB2
nebivolol,C07AB12,9606.ENSP00000343782,ADRB3
nebivolol,C07AB12,D011943,D011943
nebivolol,C07AB12,9606.ENSP00000297494,ENSP00000297494
ropivacaine,N01BB09,9606.ENSP00000006839,SCN4A
ropivacaine,N01BB09,9606.ENSP00000228468,ENSP00000228468
ropivacaine,N01BB09,9606.ENSP00000262631,SCN1B
ropivacaine,N01BB09,9606.ENSP00000264432,ACCN5
ropivacaine,N01BB09,9606.ENSP00000283254,SCN3A
ropivacaine,N01BB09,9606.ENSP00000297504,ACCN3
ropivacaine,N01BB09,9606.ENSP00000299333,SCN3B
ropivacaine,N01BB09,9606.ENSP00000300061,SCNN1G
ropivacaine,N01BB09,9606.ENSP00000302874,SCNN1B
ropivacaine,N01BB09,9606.ENSP00000304748,ENSP00000304748
ropivacaine,N01BB09,9606.ENSP00000312702,DEFB114
ropivacaine,N01BB09,9606.ENSP00000319126,DEFB112
ropivacaine,N01BB09,9606.ENSP00000321594,SCNN1D
ropivacaine,N01BB09,9606.ENSP00000322460,SCN4B
ropivacaine,N01BB09,9606.ENSP00000326309,DEFB124
ropivacaine,N01BB09,9606.ENSP00000329956,SCN10A
ropivacaine,N01BB09,9606.ENSP00000337915,CYP3A4
ropivacaine,N01BB09,9606.ENSP00000338508,EEF1B2
ropivacaine,N01BB09,9606.ENSP00000342007,CYP1A2
ropivacaine,N01BB09,9606.ENSP00000350786,ACCN4
ropivacaine,N01BB09,9606.ENSP00000353158,SCN7A
ropivacaine,N01BB09,9606.ENSP00000353292,SCNN1A
ropivacaine,N01BB09,D015222,D015222
acamprosate,N07BB03,9606.ENSP00000023897,GABRA1
acamprosate,N07BB03,9606.ENSP00000229606,GABRR2
acamprosate,N07BB03,9606.ENSP00000259455,GPR51
acamprosate,N07BB03,9606.ENSP00000262857,GABRA3
acamprosate,N07BB03,9606.ENSP00000264318,GABRA4
acamprosate,N07BB03,9606.ENSP00000274545,GABRA6
acamprosate,N07BB03,9606.ENSP00000274547,GABRB2
acamprosate,N07BB03,9606.ENSP00000275066,GABRR1
acamprosate,N07BB03,9606.ENSP00000276369,GABRQ
acamprosate,N07BB03,9606.ENSP00000295454,GABRB1
acamprosate,N07BB03,9606.ENSP00000299267,GABRB3
acamprosate,N07BB03,9606.ENSP00000331912,GABRG3
acamprosate,N07BB03,9606.ENSP00000335592,GABRA5
acamprosate,N07BB03,9606.ENSP00000338004,BZRP
acamprosate,N07BB03,9606.ENSP00000342957,GABRD
acamprosate,N07BB03,9606.ENSP00000345982,GABRE
acamprosate,N07BB03,9606.ENSP00000348897,GABRA2
acamprosate,N07BB03,9606.ENSP00000349000,GABRG2
acamprosate,N07BB03,D018079,D018079
alphaxalone,N01AX05,9606.ENSP00000023897,GABRA1
alphaxalone,N01AX05,9606.ENSP00000262857,GABRA3
alphaxalone,N01AX05,9606.ENSP00000264318,GABRA4
alphaxalone,N01AX05,9606.ENSP00000274545,GABRA6
alphaxalone,N01AX05,9606.ENSP00000274547,GABRB2
alphaxalone,N01AX05,9606.ENSP00000275066,GABRR1
alphaxalone,N01AX05,9606.ENSP00000276369,GABRQ
alphaxalone,N01AX05,9606.ENSP00000295454,GABRB1
alphaxalone,N01AX05,9606.ENSP00000299267,GABRB3
alphaxalone,N01AX05,9606.ENSP00000331912,GABRG3
alphaxalone,N01AX05,9606.ENSP00000335592,GABRA5
alphaxalone,N01AX05,9606.ENSP00000345982,GABRE
alphaxalone,N01AX05,9606.ENSP00000349000,GABRG2
alphaxalone,N01AX05,D011963,D011963
cloricromene,B01AC02,9606.ENSP00000229681,TNF
cloricromene,B01AC02,9606.ENSP00000296028,PPBP
cloricromene,B01AC02,9606.ENSP00000344419,MPO
brinzolamide,S01EC04,9606.ENSP00000253987,CA6
brinzolamide,S01EC04,9606.ENSP00000256119,CA1
brinzolamide,S01EC04,9606.ENSP00000285379,CA2
brinzolamide,S01EC04,9606.ENSP00000285381,CA3
brinzolamide,S01EC04,9606.ENSP00000300900,CA4
brinzolamide,S01EC04,9606.ENSP00000309649,CA5A
brinzolamide,S01EC04,9606.ENSP00000314407,CA8
brinzolamide,S01EC04,9606.ENSP00000318912,CA13
brinzolamide,S01EC04,9606.ENSP00000345659,CA7
brinzolamide,S01EC04,D002256,D002256
nomegestrol,G03DB04,9606.ENSP00000325120,PGR
nomegestrol,G03DB04,9606.ENSP00000343877,MPRG
nomegestrol,G03DB04,D011980,D011980
budipine,N04BX03,9606.ENSP00000346625,CYP2D6
budipine,N04BX03,D019389,D019389
talinolol,C07AB13,9606.ENSP00000046967,ADRB1
talinolol,C07AB13,9606.ENSP00000258738,ABCB5
talinolol,C07AB13,9606.ENSP00000265724,ABCB1
talinolol,C07AB13,9606.ENSP00000305372,ADRB2
talinolol,C07AB13,9606.ENSP00000343782,ADRB3
talinolol,C07AB13,D011943,D011943
talinolol,C07AB13,D018342,D018342
talinolol,C07AB13,D020168,D020168
zoledronic acid,M05BA08,9606.ENSP00000297350,TNFRSF11B
zoledronic acid,M05BA08,9606.ENSP00000311032,CASP3
lacidipine,C08CA09,9606.ENSP00000201943,CACNB1
lacidipine,C08CA09,9606.ENSP00000222212,CACNG7
lacidipine,C08CA09,9606.ENSP00000226021,CACNG1
lacidipine,C08CA09,9606.ENSP00000244411,ITPR3
lacidipine,C08CA09,9606.ENSP00000262138,CACNG4
lacidipine,C08CA09,9606.ENSP00000262209,TRPA1
lacidipine,C08CA09,9606.ENSP00000262304,PKD1
lacidipine,C08CA09,9606.ENSP00000263942,CACNA1S
lacidipine,C08CA09,9606.ENSP00000266376,CACNA1C
lacidipine,C08CA09,9606.ENSP00000280663,CACNA2D4
lacidipine,C08CA09,9606.ENSP00000288197,CACNA2D3
lacidipine,C08CA09,9606.ENSP00000300105,CACNG2
lacidipine,C08CA09,9606.ENSP00000301050,CACNB3
lacidipine,C08CA09,9606.ENSP00000321618,CACNA1F
lacidipine,C08CA09,9606.ENSP00000330916,CACNB4
lacidipine,C08CA09,9606.ENSP00000335272,PKD1L3
lacidipine,C08CA09,9606.ENSP00000337829,CACNA1I
lacidipine,C08CA09,9606.ENSP00000349320,CACNA2D1
lacidipine,C08CA09,9606.ENSP00000350979,CACNA1G
lacidipine,C08CA09,9606.ENSP00000351401,CACNA1H
lacidipine,C08CA09,9606.ENSP00000352358,TRPV6
lacidipine,C08CA09,9606.ENSP00000352608,RYR1
lacidipine,C08CA09,9606.ENSP00000353174,RYR2
lacidipine,C08CA09,9606.ENSP00000353362,CACNA1A
lacidipine,C08CA09,9606.ENSP00000354228,CACNA2D2
lacidipine,C08CA09,9606.ENSP00000354852,RYR3
lacidipine,C08CA09,D015220,D015220
lacidipine,C08CA09,D020746,D020746
rilmenidine,C02AC06,9606.ENSP00000280155,ADRA2A
rilmenidine,C02AC06,9606.ENSP00000320944,ADRA2B
rilmenidine,C02AC06,D018341,D018341
atosiban,G02CX01,9606.ENSP00000299178,AVPR1A
atosiban,G02CX01,9606.ENSP00000324270,OXTR
ibopamine,C01CA16 S01FB03,9606.ENSP00000046967,ADRB1
ibopamine,C01CA16 S01FB03,9606.ENSP00000280155,ADRA2A
ibopamine,C01CA16 S01FB03,9606.ENSP00000305372,ADRB2
ibopamine,C01CA16 S01FB03,9606.ENSP00000306662,ADRA1B
ibopamine,C01CA16 S01FB03,9606.ENSP00000320944,ADRA2B
ibopamine,C01CA16 S01FB03,9606.ENSP00000343782,ADRB3
ibopamine,C01CA16 S01FB03,9606.ENSP00000348729,ADRA1C
ibopamine,C01CA16 S01FB03,D011941,D011941
ibopamine,C01CA16 S01FB03,9606.ENSP00000290866,ACE
gallamine,M03AC02,9606.ENSP00000189978,MUSK
gallamine,M03AC02,9606.ENSP00000217176,CHRNA4
gallamine,M03AC02,9606.ENSP00000240132,CHRNA2
gallamine,M03AC02,9606.ENSP00000261007,CHRNA1
gallamine,M03AC02,9606.ENSP00000276410,CHRNA6
gallamine,M03AC02,9606.ENSP00000292212,CHRNB2
gallamine,M03AC02,9606.ENSP00000293780,CHRNE
gallamine,M03AC02,9606.ENSP00000299847,CHRFAM7A
gallamine,M03AC02,9606.ENSP00000303727,CHRNA7
gallamine,M03AC02,9606.ENSP00000304290,CHRNB1
gallamine,M03AC02,9606.ENSP00000306490,CHRM1
gallamine,M03AC02,9606.ENSP00000312663,CHRNA9
gallamine,M03AC02,9606.ENSP00000315602,CHRNA3
gallamine,M03AC02,9606.ENSP00000333348,GPR109B
gallamine,M03AC02,D011950,D011950
gallamine,M03AC02,D011976,D011976
gallamine,M03AC02,D011978,D011978
gallamine,M03AC02,9606.ENSP00000350037,ACHE
gallamine,M03AC02,D000110,D000110
moxestrol,G03CB04,9606.ENSP00000206249,ESR1
cortivazol,H02AB17,9606.ENSP00000231509,NR3C1
cortivazol,H02AB17,9606.ENSP00000267974,NCOA2
telmisartan,C09CA07,9606.ENSP00000273430,AGTR1
telmisartan,C09CA07,9606.ENSP00000287820,PPARG
telmisartan,C09CA07,D044140,D044140
mizolastine,R06AX25,9606.ENSP00000265455,ALOX5
mizolastine,R06AX25,9606.ENSP00000347299,ENSP00000347299
Cardiovasc,C08CA13,9606.ENSP00000201943,CACNB1
Cardiovasc,C08CA13,9606.ENSP00000226021,CACNG1
Cardiovasc,C08CA13,9606.ENSP00000244411,ITPR3
Cardiovasc,C08CA13,9606.ENSP00000262138,CACNG4
Cardiovasc,C08CA13,9606.ENSP00000262209,TRPA1
Cardiovasc,C08CA13,9606.ENSP00000262304,PKD1
Cardiovasc,C08CA13,9606.ENSP00000263942,CACNA1S
Cardiovasc,C08CA13,9606.ENSP00000280663,CACNA2D4
Cardiovasc,C08CA13,9606.ENSP00000288139,CACNA1D
Cardiovasc,C08CA13,9606.ENSP00000288197,CACNA2D3
